MAT,,,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237
9237,2,"(2095490.0, 3420870.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.413667e-05,0.0001981341,0.0001981341,0.0001981341,0.0001999012,0.0001454612,0.0001368489,8.21804e-05,8.21804e-05,7.35608e-05,6.067514e-05,-0.0001034859,7.24431e-05,5.256088e-05,6.974158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.675319e-06,-1.374791e-05,-1.374791e-05,-1.374791e-05,0.0001186597,0.0003008625,0.0002475981,-0.000502267,-0.000502267,-0.0001778997,2.300353e-05,0.0001440067,0.0001292998,0.0002420025,0.000114293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.651544e-05,-8.770679e-05,-8.770679e-05,-8.770679e-05,-3.298399e-05,3.307474e-05,3.250114e-05,-3.838521e-05,-3.838521e-05,8.789473e-06,7.45285e-05,0.000339428,0.0005883171,0.0007497934,0.0007535164
9237,2,"(3420870.0, 6535230.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.081172e-05,-7.255876e-05,-7.255876e-05,-7.255876e-05,-5.579512e-05,-4.043804e-05,-3.726082e-05,-9.189888e-06,-9.189888e-06,-5.504048e-06,6.006204e-09,-9.279996e-05,5.256088e-05,0.0001230704,3.939206e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003314017,-0.0005251776,-0.0005251776,-0.0005251776,-0.0003926679,-0.0001146671,-0.000113269,-0.0004242806,-0.0004242806,-9.639936e-05,0.0001066804,7.35578e-06,-7.231014e-05,-0.0001407426,-0.0001536642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.000956e-05,-0.0001441376,-0.0001441376,-0.0001441376,-7.56743e-05,9.390409e-05,0.0001168752,0.0002658738,0.0002658738,0.0003428445,0.000450105,0.0005420519,0.0004683713,0.0004961253,0.0001427206
9237,2,"(6535230.0, 20000000.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001670273,0.0003933339,0.0003933339,0.0003933339,0.0003856558,0.0002863689,0.000269313,0.0001513238,0.0001513238,0.0001268706,9.031473e-05,-0.0001375609,6.974158e-05,3.939206e-06,0.0001122011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002387669,0.0003783776,0.0003783776,0.0003783776,0.0004783552,0.000524665,0.0004368335,-0.0005008852,-0.0005008852,-0.0002449271,-8.639433e-05,0.0001946827,0.0002253152,0.0004222501,0.000262645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.405143e-05,5.776936e-05,5.776936e-05,5.776936e-05,0.000104078,6.728736e-05,4.497891e-05,-0.0002183351,-0.0002183351,-0.0002047644,-0.0001858533,0.000156577,0.0005779252,0.0007731189,0.001005198
9237,18,"(1e-05, 8.31529]",3.79023e-06,2.285294e-07,7.912075e-08,0.0,4.072521e-09,4.82849e-09,4.82849e-09,2.778096e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08527403,0.07801085,0.02513632,0.0002709366,0.0003646296,0.0003650478,0.0003650478,0.0001346924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.526333e-06,-2.010496e-07,5.094331e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,18,"(8.31529, 55.3314]",-1.308142e-06,1.176376e-05,3.946702e-06,8.508742e-08,2.792214e-08,1.731074e-08,1.731074e-08,9.959818e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07801085,0.07242882,0.02820599,1.708804e-05,2.018585e-05,2.019968e-05,2.019968e-05,7.453115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.550868e-07,-1.30849e-06,-7.395203e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,18,"(55.3314, 172.563]",-3.12282e-06,5.604207e-05,1.955062e-05,3.398107e-07,2.251615e-07,2.038795e-07,2.038795e-07,1.173031e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02513632,0.02820599,0.03497182,0.007534646,0.007549074,0.007549138,0.007549138,0.002785421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.879391e-09,-4.720106e-06,-3.718848e-06,-7.312954e-08,-7.454249e-08,-7.486213e-08,-7.486213e-08,-4.369438e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,18,"(172.563, 468.471]",-9.245402e-08,-1.157588e-09,-3.554872e-07,-4.80122e-07,5.002489e-07,6.82232e-07,6.82232e-07,3.925256e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002709366,1.708804e-05,0.007534646,0.0433939,0.04346916,0.0434695,0.0434695,0.01603903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.512487e-07,-4.22672e-07,-4.308386e-07,-4.32686e-07,-4.32686e-07,-2.525435e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,18,"(468.471, 954.816]",-1.569706e-07,-1.42061e-09,-1.464724e-07,-1.97826e-07,8.762221e-07,1.075594e-06,1.075594e-06,6.188485e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003646296,2.018585e-05,0.007549074,0.04346916,0.06526658,0.06536387,0.06536387,0.02411744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.116476e-09,-1.878231e-09,-1.914521e-09,-1.92273e-09,-1.92273e-09,-1.12223e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,18,"(954.816, 1461.03]",-1.572586e-07,-1.421784e-09,-1.455394e-07,-1.96566e-07,8.779002e-07,1.07735e-06,1.07735e-06,6.198587e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003650478,2.019968e-05,0.007549138,0.0434695,0.06536387,0.0654616,0.0654616,0.0241535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,18,"(1461.03, 1807.29]",-1.572586e-07,-1.421784e-09,-1.455394e-07,-1.96566e-07,8.779002e-07,1.07735e-06,1.07735e-06,6.198587e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003650478,2.019968e-05,0.007549138,0.0434695,0.06536387,0.0654616,0.0654616,0.0241535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,18,"(1807.29, 3966.37]",-5.802402e-08,-5.24599e-10,-5.369998e-08,-7.252735e-08,3.239206e-07,3.97512e-07,3.97512e-07,0.0004675694,0.001100544,0.001100544,0.001100544,0.001037749,0.000775135,0.0007274341,0.0003754352,0.0003754352,0.0003007822,0.0001891816,-8.823189e-05,-8.675319e-06,-0.0003314017,0.0002387669,0.0001346924,7.453115e-06,0.002785421,0.01603903,0.02411744,0.0241535,0.0241535,0.01042023,0.002390176,0.002390176,0.002390176,0.002208692,0.001452824,0.001254578,0.0001469387,0.0001469387,-0.0002730703,-0.0005332111,0.0003689259,0.0006527076,0.001237806,0.0009749023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027074,0.0006502933,0.0006502933,0.0006502933,0.0005645889,-3.085962e-05,-0.0001522272,-0.001214268,-0.001214268,-0.001413511,-0.001691161,-0.001226044,-0.0001343245,0.0001564006,0.001654318
9237,18,"(3966.37, 5533.14]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007406021,0.00174405,0.00174405,0.00174405,0.001644537,0.001228369,0.001152776,0.000594958,0.000594958,0.0004766542,0.000299799,-0.0001398225,-1.374791e-05,-0.0005251776,0.0003783776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002390176,0.00378775,0.00378775,0.00378775,0.003500149,0.002302314,0.00198815,0.000232856,0.000232856,-0.0004327387,-0.000844988,0.0005846427,0.001034356,0.00196157,0.001544943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429046,0.00103053,0.00103053,0.00103053,0.0008947129,-4.890373e-05,-0.0002412368,-0.00192427,-0.00192427,-0.002240014,-0.00268001,-0.001942931,-0.0002128661,0.0002478505,0.002621623
9237,18,"(5533.14, 8704.8]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007406021,0.00174405,0.00174405,0.00174405,0.001644537,0.001228369,0.001152776,0.000594958,0.000594958,0.0004766542,0.000299799,-0.0001398225,-1.374791e-05,-0.0005251776,0.0003783776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002390176,0.00378775,0.00378775,0.00378775,0.003500149,0.002302314,0.00198815,0.000232856,0.000232856,-0.0004327387,-0.000844988,0.0005846427,0.001034356,0.00196157,0.001544943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429046,0.00103053,0.00103053,0.00103053,0.0008947129,-4.890373e-05,-0.0002412368,-0.00192427,-0.00192427,-0.002240014,-0.00268001,-0.001942931,-0.0002128661,0.0002478505,0.002621623
9237,18,"(8704.8, 15301.7]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007406021,0.00174405,0.00174405,0.00174405,0.001644537,0.001228369,0.001152776,0.000594958,0.000594958,0.0004766542,0.000299799,-0.0001398225,-1.374791e-05,-0.0005251776,0.0003783776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002390176,0.00378775,0.00378775,0.00378775,0.003500149,0.002302314,0.00198815,0.000232856,0.000232856,-0.0004327387,-0.000844988,0.0005846427,0.001034356,0.00196157,0.001544943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000429046,0.00103053,0.00103053,0.00103053,0.0008947129,-4.890373e-05,-0.0002412368,-0.00192427,-0.00192427,-0.002240014,-0.00268001,-0.001942931,-0.0002128661,0.0002478505,0.002621623
9237,18,"(15301.7, 23414.1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008417754,0.001982304,0.001982304,0.001982304,0.001893175,0.001406938,0.001321021,0.0007035911,0.0007035911,0.0005781654,0.0003906633,-0.0003197502,0.0001186597,-0.0003926679,0.0004783552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002208692,0.003500149,0.003500149,0.003500149,0.003476751,0.002699153,0.002309728,-0.0006959697,-0.0006959697,-0.0007221811,-0.0007384157,0.0008072961,0.001197825,0.00226744,0.001644762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003331244,0.0008001349,0.0008001349,0.0008001349,0.0007748132,1.967886e-05,-0.0001600065,-0.001853147,-0.001853147,-0.002060448,-0.002349326,-0.001179704,0.0008856302,0.001611538,0.003823606
9237,18,"(23414.1, 47721.6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000805485,0.001896843,0.001896843,0.001896843,0.001841037,0.001354255,0.001272051,0.0007061586,0.0007061586,0.0006038684,0.0004509523,-0.0004913156,0.0003008625,-0.0001146671,0.000524665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001452824,0.002302314,0.002302314,0.002302314,0.002699153,0.002765037,0.002346616,-0.001941735,-0.001941735,-0.0009730245,-0.0003730343,0.0009975974,0.001216249,0.002301473,0.001469052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333098e-05,0.0002001535,0.0002001535,0.0002001535,0.0003412944,5.160082e-05,-6.619428e-05,-0.001374889,-0.001374889,-0.00136791,-0.001358185,0.0002283774,0.002385313,0.003395268,0.004913709
9237,18,"(47721.6, 104732.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006726084,0.001583931,0.001583931,0.001583931,0.001534843,0.00112715,0.001058512,0.0005864988,0.0005864988,0.0005034286,0.000379245,-0.0003865036,0.0002475981,-0.000113269,0.0004368335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001254578,0.00198815,0.00198815,0.00198815,0.002309728,0.002346616,0.001997818,-0.001556104,-0.001556104,-0.0007813437,-0.0003014805,0.0008430858,0.001034786,0.001961225,0.00125534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.397959e-05,0.0001536732,0.0001536732,0.0001536732,0.0002607198,5.002432e-06,-9.454142e-05,-0.001191274,-0.001191274,-0.001192724,-0.001194744,0.0001232638,0.001943641,0.002798756,0.004120949
9237,18,"(104732.0, 264050.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006212174,-0.00146291,-0.00146291,-0.00146291,-0.00148326,-0.001094628,-0.001031186,-0.000619619,-0.000619619,-0.0005369099,-0.000413266,0.0008665697,-0.000502267,-0.0004242806,-0.0005008852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001469387,0.000232856,0.000232856,0.000232856,-0.0006959697,-0.001941735,-0.001556104,0.00378481,0.00378481,0.00144058,-1.13651e-05,-0.0009361073,-0.0008146914,-0.001506149,-0.0006910414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001643538,0.000394763,0.000394763,0.000394763,-3.572011e-05,-0.0004961288,-0.0004848457,9.80496e-05,9.80496e-05,-0.000239629,-0.000710192,-0.002583656,-0.004258801,-0.005296992,-0.005138584
9237,18,"(264050.0, 306157.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006212174,-0.00146291,-0.00146291,-0.00146291,-0.00148326,-0.001094628,-0.001031186,-0.000619619,-0.000619619,-0.0005369099,-0.000413266,0.0008665697,-0.000502267,-0.0004242806,-0.0005008852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001469387,0.000232856,0.000232856,0.000232856,-0.0006959697,-0.001941735,-0.001556104,0.00378481,0.00378481,0.00144058,-1.13651e-05,-0.0009361073,-0.0008146914,-0.001506149,-0.0006910414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001643538,0.000394763,0.000394763,0.000394763,-3.572011e-05,-0.0004961288,-0.0004848457,9.80496e-05,9.80496e-05,-0.000239629,-0.000710192,-0.002583656,-0.004258801,-0.005296992,-0.005138584
9237,18,"(306157.0, 468471.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003497094,-0.0008235335,-0.0008235335,-0.0008235335,-0.0008190721,-0.0006129366,-0.0005772449,-0.0003315495,-0.0003315495,-0.0002743651,-0.0001888786,0.0003906401,-0.0001778997,-9.639936e-05,-0.0002449271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002730703,-0.0004327387,-0.0004327387,-0.0004327387,-0.0007221811,-0.0009730245,-0.0007813437,0.00144058,0.00144058,0.0006709725,0.0001943008,-0.0003929067,-0.0004108727,-0.0007603337,-0.000440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.443505e-05,-0.000106729,-0.000106729,-0.000106729,-0.0002599323,-0.0002796798,-0.0002431815,0.0002592941,0.0002592941,0.000183053,7.680922e-05,-0.0007164968,-0.0015537,-0.001957701,-0.002188299
9237,18,"(468471.0, 823498.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001815455,-0.000427523,-0.000427523,-0.000427523,-0.000407694,-0.0003145916,-0.0002960877,-0.000153128,-0.000153128,-0.0001117528,-4.98999e-05,9.586363e-05,2.300353e-05,0.0001066804,-8.639433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005332111,-0.000844988,-0.000844988,-0.000844988,-0.0007384157,-0.0003730343,-0.0003014805,-1.13651e-05,-1.13651e-05,0.0001943008,0.000321684,-5.646469e-05,-0.0001607596,-0.0002983985,-0.0002845158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001737525,-0.000417338,-0.000417338,-0.000417338,-0.0003988026,-0.0001456178,-9.350201e-05,0.000359164,0.000359164,0.0004448494,0.000564254,0.0004399652,0.0001217578,0.0001105544,-0.000360982
9237,18,"(823498.0, 2095490.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000280289,0.0006600549,0.0006600549,0.0006600549,0.0006456249,0.000470511,0.0004417718,0.0002492447,0.0002492447,0.0002184589,0.0001724364,-0.0001956776,0.0001440067,7.35578e-06,0.0001946827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003689259,0.0005846427,0.0005846427,0.0005846427,0.0008072961,0.0009975974,0.0008430858,-0.0009361073,-0.0009361073,-0.0003929067,-5.646469e-05,0.0004085059,0.0004622092,0.000859335,0.0005008852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.554335e-05,-6.135283e-05,-6.135283e-05,-6.135283e-05,1.779474e-05,6.323813e-06,-2.300748e-05,-0.0004085088,-0.0004085088,-0.0003642001,-0.0003024549,0.0003493219,0.001147405,0.001571382,0.001975985
9237,18,"(2095490.0, 3420870.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003506426,0.0008257311,0.0008257311,0.0008257311,0.0007980657,0.0005834157,0.0005474657,0.0003007519,0.0003007519,0.000259713,0.000198363,-0.0001774559,0.0001292998,-7.231014e-05,0.0002253152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006527076,0.001034356,0.001034356,0.001034356,0.001197825,0.001216249,0.001034786,-0.0008146914,-0.0008146914,-0.0004108727,-0.0001607596,0.0004622092,0.000584305,0.001083601,0.0006753506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598937e-05,6.242413e-05,6.242413e-05,6.242413e-05,0.0001115112,-2.283702e-05,-7.407139e-05,-0.0006372935,-0.0006372935,-0.0006400402,-0.0006438678,4.842228e-05,0.001021357,0.001483853,0.002172602
9237,18,"(3420870.0, 6535230.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006539229,0.001539928,0.001539928,0.001539928,0.001487402,0.001086239,0.001019314,0.0005611275,0.0005611275,0.0004866937,0.0003754207,-0.0003217114,0.0002420025,-0.0001407426,0.0004222501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001237806,0.00196157,0.00196157,0.00196157,0.00226744,0.002301473,0.001961225,-0.001506149,-0.001506149,-0.0007603337,-0.0002983985,0.000859335,0.001083601,0.002032973,0.001279856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.764378e-05,9.041698e-05,9.041698e-05,9.041698e-05,0.0001768514,-7.873442e-05,-0.0001747351,-0.001227268,-0.001227268,-0.001234405,-0.001244352,4.893668e-05,0.001878114,0.002754234,0.00409457
