MAT,,,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237,9237
9237,18,"(6535230.0, 20000000.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004320042,0.00101733,0.00101733,0.00101733,0.0009758284,0.0007164818,0.0006722731,0.0003632988,0.0003632988,0.0003092464,0.0002284422,-0.0001719057,0.000114293,-0.0001536642,0.000262645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009749023,0.001544943,0.001544943,0.001544943,0.001644762,0.001469052,0.00125534,-0.0006910414,-0.0006910414,-0.000440002,-0.0002845158,0.0005008852,0.0006753506,0.001279856,0.0008714881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.161782e-05,0.0001960387,0.0001960387,0.0001960387,0.0002133188,-6.136693e-05,-0.0001381448,-0.000911147,-0.000911147,-0.0009653811,-0.001040958,-0.000302331,0.0008503376,0.001344427,0.002389176
9237,102,"(1e-05, 8.31529]",0.0001875771,0.0001464968,1.062028e-06,7.633879e-07,2.668486e-07,1.746776e-07,1.746776e-07,1.004764e-07,-5.94783e-11,-5.94783e-11,-5.94783e-11,-1.24361e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.526333e-06,-7.550868e-07,-5.879391e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002284287,0.0001075543,1.780496e-07,6.606602e-08,1.827842e-08,7.467877e-09,7.467877e-09,4.752881e-09,9.46701e-10,9.46701e-10,9.46701e-10,2.10648e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,102,"(8.31529, 55.3314]",0.0001118693,-0.0003596307,-0.000149677,-1.95201e-06,-6.002263e-07,-3.492991e-07,-3.492991e-07,-2.159294e-07,-3.522566e-08,-3.522566e-08,-3.522566e-08,-7.365197e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.010496e-07,-1.30849e-06,-4.720106e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001075543,0.0001362817,6.622884e-05,6.278222e-07,1.160063e-07,2.22977e-10,2.22977e-10,1.42174e-10,2.88942e-11,2.88942e-11,2.88942e-11,6.42916e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,102,"(55.3314, 172.563]",2.362538e-05,-0.0003298056,-0.0001818101,-9.145409e-05,-1.82751e-05,-4.691111e-06,-4.691111e-06,-2.710702e-06,-2.743011e-08,-2.743011e-08,-2.743011e-08,-5.735255e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.094331e-09,-7.395203e-07,-3.718848e-06,-2.512487e-07,-1.116476e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.780496e-07,6.622884e-05,0.0001972073,0.00024519,6.074091e-05,1.901473e-05,1.901473e-05,1.109823e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,102,"(172.563, 468.471]",7.392949e-06,7.759697e-06,-0.0001093271,-0.000150819,-2.979415e-05,-7.32869e-06,-7.32869e-06,-4.216598e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.312954e-08,-4.22672e-07,-1.878231e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606602e-08,6.278222e-07,0.00024519,0.000411698,0.0001020394,3.19882e-05,3.19882e-05,1.867038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,102,"(468.471, 954.816]",8.037382e-06,3.799436e-06,-2.797752e-05,-3.914603e-05,-7.311038e-05,-7.941507e-05,-7.941507e-05,-4.806366e-05,-5.585373e-06,-5.585373e-06,-5.585373e-06,-1.167824e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.454249e-08,-4.308386e-07,-1.914521e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.827842e-08,1.160063e-07,6.074091e-05,0.0001020394,0.0003105696,0.0003577435,0.0003577435,0.0002297014,5.01979e-05,5.01979e-05,5.01979e-05,1.116938e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,102,"(954.816, 1461.03]",8.183166e-06,2.903544e-06,-9.574559e-06,-1.38833e-05,-8.29094e-05,-9.57225e-05,-9.57225e-05,-5.798277e-05,-6.8489e-06,-6.8489e-06,-6.8489e-06,-1.43201e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.486213e-08,-4.32686e-07,-1.92273e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.467877e-09,2.22977e-10,1.901473e-05,3.19882e-05,0.0003577435,0.000431436,0.000431436,0.0002774409,6.15537e-05,6.15537e-05,6.15537e-05,1.369613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,102,"(1461.03, 1807.29]",8.183166e-06,2.903544e-06,-9.574559e-06,-1.38833e-05,-8.29094e-05,-9.57225e-05,-9.57225e-05,-5.798277e-05,-6.8489e-06,-6.8489e-06,-6.8489e-06,-1.43201e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.486213e-08,-4.32686e-07,-1.92273e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.467877e-09,2.22977e-10,1.901473e-05,3.19882e-05,0.0003577435,0.000431436,0.000431436,0.0002774409,6.15537e-05,6.15537e-05,6.15537e-05,1.369613e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9237,102,"(1807.29, 3966.37]",5.181691e-06,1.853277e-06,-5.333579e-06,-7.810476e-06,-5.293555e-05,-6.131197e-05,-6.131197e-05,3.275843e-05,0.0001602152,0.0001602152,0.0001602152,0.000154902,0.0001258393,0.0001187424,5.879695e-05,5.879695e-05,3.611471e-05,2.206448e-06,-4.253268e-05,-3.651544e-05,-6.000956e-05,2.405143e-05,0.0,0.0,-4.369438e-08,-2.525435e-07,-1.12223e-09,0.0,0.0,0.00027074,0.000429046,0.000429046,0.000429046,0.0003331244,8.333098e-05,6.397959e-05,0.0001643538,0.0001643538,-4.443505e-05,-0.0001737525,-2.554335e-05,2.598937e-05,3.764378e-05,8.161782e-05,4.752881e-09,1.42174e-10,1.109823e-05,1.867038e-05,0.0002297014,0.0002774409,0.0002774409,0.0003024651,0.0003375467,0.0003375467,0.0003375467,0.0002890643,0.0001305989,0.000103121,-0.0001183067,-0.0001183067,-0.000175962,-0.000256306,-0.0002797235,-0.0002151602,-0.0002823753,-9.37227e-05
9237,102,"(3966.37, 5533.14]",9.738925e-07,3.808979e-07,6.118937e-07,7.03078e-07,-1.091489e-05,-1.30715e-05,-1.30715e-05,0.0001599694,0.000394424,0.000394424,0.000394424,0.0003740682,0.0003022547,0.0002852085,0.000141225,0.000141225,8.674428e-05,5.29969e-06,-0.0001021597,-8.770679e-05,-0.0001441376,5.776936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006502933,0.00103053,0.00103053,0.00103053,0.0008001349,0.0002001535,0.0001536732,0.000394763,0.000394763,-0.000106729,-0.000417338,-6.135283e-05,6.242413e-05,9.041698e-05,0.0001960387,9.46701e-10,2.88942e-11,0.0,0.0,5.01979e-05,6.15537e-05,6.15537e-05,0.0003375467,0.000724464,0.000724464,0.000724464,0.0006751056,0.0003136867,0.0002476873,-0.000284162,-0.000284162,-0.0004226449,-0.000615624,-0.0006718707,-0.0005167955,-0.0006782401,-0.0002251135
9237,102,"(5533.14, 8704.8]",9.738925e-07,3.808979e-07,6.118937e-07,7.03078e-07,-1.091489e-05,-1.30715e-05,-1.30715e-05,0.0001599694,0.000394424,0.000394424,0.000394424,0.0003740682,0.0003022547,0.0002852085,0.000141225,0.000141225,8.674428e-05,5.29969e-06,-0.0001021597,-8.770679e-05,-0.0001441376,5.776936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006502933,0.00103053,0.00103053,0.00103053,0.0008001349,0.0002001535,0.0001536732,0.000394763,0.000394763,-0.000106729,-0.000417338,-6.135283e-05,6.242413e-05,9.041698e-05,0.0001960387,9.46701e-10,2.88942e-11,0.0,0.0,5.01979e-05,6.15537e-05,6.15537e-05,0.0003375467,0.000724464,0.000724464,0.000724464,0.0006751056,0.0003136867,0.0002476873,-0.000284162,-0.000284162,-0.0004226449,-0.000615624,-0.0006718707,-0.0005167955,-0.0006782401,-0.0002251135
9237,102,"(8704.8, 15301.7]",9.738925e-07,3.808979e-07,6.118937e-07,7.03078e-07,-1.091489e-05,-1.30715e-05,-1.30715e-05,0.0001599694,0.000394424,0.000394424,0.000394424,0.0003740682,0.0003022547,0.0002852085,0.000141225,0.000141225,8.674428e-05,5.29969e-06,-0.0001021597,-8.770679e-05,-0.0001441376,5.776936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006502933,0.00103053,0.00103053,0.00103053,0.0008001349,0.0002001535,0.0001536732,0.000394763,0.000394763,-0.000106729,-0.000417338,-6.135283e-05,6.242413e-05,9.041698e-05,0.0001960387,9.46701e-10,2.88942e-11,0.0,0.0,5.01979e-05,6.15537e-05,6.15537e-05,0.0003375467,0.000724464,0.000724464,0.000724464,0.0006751056,0.0003136867,0.0002476873,-0.000284162,-0.000284162,-0.0004226449,-0.000615624,-0.0006718707,-0.0005167955,-0.0006782401,-0.0002251135
9237,102,"(15301.7, 23414.1]",2.166979e-07,8.475244e-08,1.361506e-07,1.564398e-07,-2.42864e-06,-2.9085e-06,-2.9085e-06,0.0002169359,0.0005148048,0.0005148048,0.0005148048,0.0004997159,0.0003963798,0.000374189,0.0001976469,0.0001976469,0.0001346639,4.050917e-05,-0.0002109135,-3.298399e-05,-7.56743e-05,0.000104078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005645889,0.0008947129,0.0008947129,0.0008947129,0.0007748132,0.0003412944,0.0002607198,-3.572011e-05,-3.572011e-05,-0.0002599323,-0.0003988026,1.779474e-05,0.0001115112,0.0001768514,0.0002133188,2.10648e-10,6.42916e-12,0.0,0.0,1.116938e-05,1.369613e-05,1.369613e-05,0.0002890643,0.0006751056,0.0006751056,0.0006751056,0.0006906229,0.0004080561,0.0003453451,-0.0002133254,-0.0002133254,-0.0003052855,-0.0004334341,-0.0003049282,-2.431979e-05,-9.704761e-05,0.0002460863
9237,102,"(23414.1, 47721.6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001020149,0.0002402357,0.0002402357,0.0002402357,0.000250285,0.0002048393,0.0001945712,0.0001146878,0.0001146878,7.689111e-05,2.038787e-05,-0.0002485421,3.307474e-05,9.390409e-05,6.728736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.085962e-05,-4.890373e-05,-4.890373e-05,-4.890373e-05,1.967886e-05,5.160082e-05,5.002432e-06,-0.0004961288,-0.0004961288,-0.0002796798,-0.0001456178,6.323813e-06,-2.283702e-05,-7.873442e-05,-6.136693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001305989,0.0003136867,0.0003136867,0.0003136867,0.0004080561,0.0004218992,0.0004079905,0.0002214465,0.0002214465,0.0002487754,0.0002868587,0.0004591622,0.0005331848,0.0004988967,0.0002698099
9237,102,"(47721.6, 104732.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9388e-05,0.0001398533,0.0001398533,0.0001398533,0.0001545813,0.00013253,0.000126613,7.907651e-05,7.907651e-05,4.911074e-05,4.314164e-06,-0.0002304234,3.250114e-05,0.0001168752,4.497891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001522272,-0.0002412368,-0.0002412368,-0.0002412368,-0.0001600065,-6.619428e-05,-9.454142e-05,-0.0004848457,-0.0004848457,-0.0002431815,-9.350201e-05,-2.300748e-05,-7.407139e-05,-0.0001747351,-0.0001381448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000103121,0.0002476873,0.0002476873,0.0002476873,0.0003453451,0.0004079905,0.0004047019,0.000313692,0.000313692,0.0003562912,0.0004156541,0.0005431048,0.000525879,0.0004703453,0.0001272797
9237,102,"(104732.0, 264050.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003995867,-0.00094099,-0.00094099,-0.00094099,-0.000887332,-0.0006511553,-0.0006102245,-0.000317411,-0.000317411,-0.0002674163,-0.000192678,4.192878e-05,-3.838521e-05,0.0002658738,-0.0002183351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001214268,-0.00192427,-0.00192427,-0.00192427,-0.001853147,-0.001374889,-0.001191274,9.80496e-05,9.80496e-05,0.0002592941,0.000359164,-0.0004085088,-0.0006372935,-0.001227268,-0.000911147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001183067,-0.000284162,-0.000284162,-0.000284162,-0.0002133254,0.0002214465,0.000313692,0.001145,0.001145,0.00127887,0.00146542,0.0009499008,-9.744546e-05,-0.0004790593,-0.001813829
9237,102,"(264050.0, 306157.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003995867,-0.00094099,-0.00094099,-0.00094099,-0.000887332,-0.0006511553,-0.0006102245,-0.000317411,-0.000317411,-0.0002674163,-0.000192678,4.192878e-05,-3.838521e-05,0.0002658738,-0.0002183351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001214268,-0.00192427,-0.00192427,-0.00192427,-0.001853147,-0.001374889,-0.001191274,9.80496e-05,9.80496e-05,0.0002592941,0.000359164,-0.0004085088,-0.0006372935,-0.001227268,-0.000911147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001183067,-0.000284162,-0.000284162,-0.000284162,-0.0002133254,0.0002214465,0.000313692,0.001145,0.001145,0.00127887,0.00146542,0.0009499008,-9.744546e-05,-0.0004790593,-0.001813829
9237,102,"(306157.0, 468471.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004060831,-0.0009562884,-0.0009562884,-0.0009562884,-0.0008932743,-0.0006579118,-0.000616325,-0.0003130217,-0.0003130217,-0.00025905,-0.0001783665,-1.432429e-05,8.789473e-06,0.0003428445,-0.0002047644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001413511,-0.002240014,-0.002240014,-0.002240014,-0.002060448,-0.00136791,-0.001192724,-0.000239629,-0.000239629,0.000183053,0.0004448494,-0.0003642001,-0.0006400402,-0.001234405,-0.0009653811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000175962,-0.0004226449,-0.0004226449,-0.0004226449,-0.0003052855,0.0002487754,0.0003562912,0.00127887,0.00127887,0.00146877,0.001733402,0.001326992,0.0002968211,-1.979635e-05,-0.001547129
9237,102,"(468471.0, 823498.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004151359,-0.000977607,-0.000977607,-0.000977607,-0.0009015551,-0.000667327,-0.0006248262,-0.000306905,-0.000306905,-0.0002473914,-0.000158423,-9.271425e-05,7.45285e-05,0.000450105,-0.0001858533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001691161,-0.00268001,-0.00268001,-0.00268001,-0.002349326,-0.001358185,-0.001194744,-0.000710192,-0.000710192,7.680922e-05,0.000564254,-0.0003024549,-0.0006438678,-0.001244352,-0.001040958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000256306,-0.000615624,-0.000615624,-0.000615624,-0.0004334341,0.0002868587,0.0004156541,0.00146542,0.00146542,0.001733402,0.00210684,0.001852477,0.0008462408,0.0006201973,-0.001175475
9237,102,"(823498.0, 2095490.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.485005e-05,0.0001527159,0.0001527159,0.0001527159,0.0002152565,0.0001548749,0.0001483105,0.0001363403,0.0001363403,0.0001338584,0.0001301482,-0.0005355391,0.000339428,0.0005420519,0.000156577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001226044,-0.001942931,-0.001942931,-0.001942931,-0.001179704,0.0002283774,0.0001232638,-0.002583656,-0.002583656,-0.0007164968,0.0004399652,0.0003493219,4.842228e-05,4.893668e-05,-0.000302331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002797235,-0.0006718707,-0.0006718707,-0.0006718707,-0.0003049282,0.0004591622,0.0005431048,0.0009499008,0.0009499008,0.001326992,0.001852477,0.00274965,0.003033617,0.003491812,0.002177068
9237,102,"(2095490.0, 3420870.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007088904,0.001669372,0.001669372,0.001669372,0.001689533,0.001239704,0.001167338,0.0007027333,0.0007027333,0.0006175989,0.0004903294,-0.0009460826,0.0005883171,0.0004683713,0.0005779252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001343245,-0.0002128661,-0.0002128661,-0.0002128661,0.0008856302,0.002385313,0.001943641,-0.004258801,-0.004258801,-0.0015537,0.0001217578,0.001147405,0.001021357,0.001878114,0.0008503376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002151602,-0.0005167955,-0.0005167955,-0.0005167955,-2.431979e-05,0.0005331848,0.000525879,-9.744546e-05,-9.744546e-05,0.0002968211,0.0008462408,0.003033617,0.005039593,0.006309378,0.006134337
9237,102,"(3420870.0, 6535230.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009754987,0.00229721,0.00229721,0.00229721,0.002305441,0.001684607,0.001585004,0.0009425948,0.0009425948,0.0008337965,0.0006711512,-0.001135994,0.0007497934,0.0004961253,0.0007731189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001564006,0.0002478505,0.0002478505,0.0002478505,0.001611538,0.003395268,0.002798756,-0.005296992,-0.005296992,-0.001957701,0.0001105544,0.001571382,0.001483853,0.002754234,0.001344427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002823753,-0.0006782401,-0.0006782401,-0.0006782401,-9.704761e-05,0.0004988967,0.0004703453,-0.0004790593,-0.0004790593,-1.979635e-05,0.0006201973,0.003491812,0.006309378,0.008046889,0.008238107
9237,102,"(6535230.0, 20000000.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001422196,0.00334914,0.00334914,0.00334914,0.003291129,0.002410703,0.002265481,0.001292206,0.001292206,0.00112465,0.0008741674,-0.001144338,0.0007535164,0.0001427206,0.001005198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001654318,0.002621623,0.002621623,0.002621623,0.003823606,0.004913709,0.004120949,-0.005138584,-0.005138584,-0.002188299,-0.000360982,0.001975985,0.002172602,0.00409457,0.002389176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.37227e-05,-0.0002251135,-0.0002251135,-0.0002251135,0.0002460863,0.0002698099,0.0001272797,-0.001813829,-0.001813829,-0.001547129,-0.001175475,0.002177068,0.006134337,0.008238107,0.01005491
